"Language","original","english","czech","german","russian","polish","hungarian","italian","spanish","french","chinese","japanese","portuguese","chinesesimp",
"STR_Crossbow_AP_Mag_25Rnd_text","A bundle of 25 advanced rune crossbow arrows. They allow you to fire faster, sending it directly to the crossbow","A bundle of 25 advanced rune crossbow arrows. They allow you to fire faster, sending it directly to the crossbow","Svazek pokročilých šípů Runové kuše 25 kusů. Umožňuje vám střílet rychleji, dostat se přímo do kuše","Bündel von fortgeschrittenen Pfeilen einer Runenbrust mit 25 Stück. Ermöglicht es Ihnen, schneller zu feuern und sofort in die Armbrust zu gelangen","Связка продвинутых стрел рунного арбалета 25 штук. Позволяют вести огонь быстрее, досылаясь сразу в арбалет","Pakiet zaawansowanych strzał kuszy runicznej 25 sztuk. Pozwalają strzelać szybciej, wysyłając natychmiast do kuszy","Egy köteg 25 fejlett rúna számszeríj nyilak. Lehetővé teszik, hogy gyorsabban tüzeljen, közvetlenül a számszeríjra küldve","Un mazzo di frecce avanzate di balestra runica 25 pezzi. Ti permettono di sparare più velocemente, arrivando immediatamente alla balestra","Un montón de flechas avanzadas de Ballesta rúnica 25 piezas. Le permiten disparar más rápido, yendo directamente a la Ballesta","Un tas de flèches avancées de l'arbalète runique 25 pièces. Vous permettent de tirer plus rapidement, en envoyant immédiatement à l'arbalète","一束25支高级符文弩箭。 它们可以让你更快地开火，直接把它送到弩上","25の高度なルーンクロスボウの矢の束。 彼らはあなたがより速く発射することを可能にし、それをクロスボウに直接送ります","Conjunto de flechas avançadas de besta Rune 25 mil. Permite disparar mais rápido, indo direto para a besta","一束25支高级符文弩箭。 它们可以让你更快地开火，直接把它送到弩上",
"STR_Crossbow_AP_Mag_50Rnd_text","A bundle of 50 advanced rune crossbow arrows. They allow you to fire faster, sending it directly to the crossbow","A bundle of 50 advanced rune crossbow arrows. They allow you to fire faster, sending it directly to the crossbow","Svazek pokročilých šípů Runové kuše 50 kusů. Umožňuje vám střílet rychleji, dostat se přímo do kuše","Bündel von fortgeschrittenen Pfeilen einer Runenbrust mit 50 Stück. Ermöglicht es Ihnen, schneller zu feuern und sofort in die Armbrust zu gelangen","Связка продвинутых стрел рунного арбалета 50 штук. Позволяют вести огонь быстрее, досылаясь сразу в арбалет","Pakiet zaawansowanych strzał runicznych kuszy 50 sztuk. Pozwalają strzelać szybciej, wysyłając natychmiast do kuszy","Egy köteg 50 fejlett rúna számszeríj nyilak. Lehetővé teszik, hogy gyorsabban tüzeljen, közvetlenül a számszeríjra küldve","Un mazzo di frecce avanzate di balestra runica 50 pezzi. Ti permettono di sparare più velocemente, arrivando immediatamente alla balestra","Un montón de flechas avanzadas de Ballesta rúnica 50 piezas. Le permiten disparar más rápido, yendo directamente a la Ballesta","Un tas de flèches avancées de l'arbalète runique 50 pièces. Vous permettent de tirer plus rapidement, en envoyant immédiatement à l'arbalète","一束50支高级符文弩箭。 它们可以让你更快地开火，直接把它送到弩上","50の高度なルーンクロスボウの矢の束。 彼らはあなたがより速く発射することを可能にし、それをクロスボウに直接送ります","Conjunto de flechas avançadas de besta Rune 50 mil. Permite disparar mais rápido, indo direto para a besta","一束50支高级符文弩箭。 它们可以让你更快地开火，直接把它送到弩上",
"STR_Crossbow_AP_Mag_50Rnd","A bunch of advanced rune crossbow arrows 50 pieces","A bunch of advanced rune crossbow arrows 50 pieces","Svazek pokročilých šípů run kuše 50 kusů","Bündel von erweiterten Runenbrustpfeilen 50 Stück","Связка продвинутых стрел рунного арбалета 50 штук","Wiązka zaawansowanych strzał runicznych kuszy 50 sztuk","Egy csomó fejlett rúna számszeríj nyilak 50 darab","Fascio di frecce avanzate di balestra runica 50 pezzi","Paquete de flechas avanzadas de Ballesta rúnica 50 piezas","Paquet de flèches avancées d'arbalète runique 50 pièces","一堆高级符文弩箭50枚","高度なルーンクロスボウの矢の束50個","Conjunto de flechas avançadas de besta Rune 50 peças","一堆高级符文弩箭50枚",
"STR_Crossbow_AP_Mag_25Rnd","A bunch of advanced rune crossbow arrows 20 pieces","A bunch of advanced rune crossbow arrows 20 pieces","Svazek pokročilých šípů run kuše 20 kusů","Bündel von fortgeschrittenen Pfeilen der Rune Armbrust 20 Stück","Связка продвинутых стрел рунного арбалета 20 штук","Wiązka zaawansowanych strzał runicznych kuszy 20 sztuk","Egy csomó fejlett rúna számszeríj nyilak 20 darab","Fascio di frecce avanzate di balestra runica 20 pezzi","Paquete de flechas de Ballesta rúnica avanzada 20 piezas","Paquet de flèches avancées d'arbalète runique 20 pièces","一堆高级符文弩箭20枚","高度なルーンクロスボウの矢の束20個","Conjunto de flechas avançadas de besta Rune 20 peças","一堆高级符文弩箭20枚",
"STR_Crossbow_AP_Mag_10Rnd","A bunch of advanced rune crossbow arrows 10 pieces","A bunch of advanced rune crossbow arrows 10 pieces","Svazek pokročilých šípů run kuše 10 kusů","Bündel von erweiterten Runenbrustpfeilen 10 Stück","Связка продвинутых стрел рунного арбалета 10 штук","Wiązka zaawansowanych strzał runicznych kuszy 10 sztuk","Egy csomó fejlett rúna számszeríj nyilak 10 darab","Fascio di frecce avanzate di balestra runica 10 pezzi","Paquete de flechas avanzadas de Ballesta rúnica 10 piezas","Paquet de flèches avancées d'arbalète runique 10 pièces","一堆高级符文弩箭10枚","高度なルーンクロスボウの矢の束10個","Conjunto de flechas avançadas de besta Rune 10 peças","一堆高级符文弩箭10枚",
"STR_Crossbow_Mag_50Rnd","A bunch of rune crossbow arrows 50 pieces","A bunch of rune crossbow arrows 50 pieces","Svazek šípů run kuše 50 kusů","Bündel von Pfeilen der Runenbrust 50 Stück","Связка стрел рунного арбалета 50 штук","Grot strzał runicznych kuszy 50 sztuk","Egy csomó rúna számszeríj nyilak 50 darab","Fascio di frecce di balestra runica 50 pezzi","Paquete de flechas de Ballesta rúnica 50 piezas","Paquet de flèches d'arbalète runique 50 pièces","一堆符文弩箭50枚","ルーンクロスボウの矢の束50個","Conjunto de flechas de besta Run 50 peças","一堆符文弩箭50枚",
"STR_Crossbow_Mag_25Rnd","A bunch of rune crossbow arrows 25 pieces","A bunch of rune crossbow arrows 25 pieces","Svazek šípů run kuše 25 kusů","Bündel von Runenbrustpfeilen 25 Stück","Связка стрел рунного арбалета 25 штук","Wiązka strzał runicznych kuszy 25 sztuk","Egy csomó rúna számszeríj nyilak 25 darab","Fascio di frecce di balestra runica 25 pezzi","Paquete de flechas de Ballesta rúnica 25 piezas","Paquet de flèches d'arbalète runique 25 pièces","一堆符文弩箭25枚","ルーンクロスボウの矢の束25個","Conjunto de flechas de besta Run 25 peças","一堆符文弩箭25枚",
"STR_MSFZ_Crossbow","Rune Crossbow","Rune Crossbow","Run kuši","Rune Armbrust","Рунный арбалет","Kusza runiczna","Rune Crossbow","Balestra runica","Ballesta rúnica","Arbalète runique","符文弩","ルーンクロスボウ","Crossbow Run","符文弩",
"STR_MSFZ_Crossbow1","Rune crossbow, shoots only special arrows made from special runes and splinter paws","Rune crossbow, shoots only special arrows made from special runes and splinter paws","Run kuše, střílí pouze speciální šípy vyrobené ze speciálních run a tlapek třísky","Rune Armbrust, schießt nur mit speziellen Pfeilen, die aus speziellen Runen und Splitter-Pfoten hergestellt sind","Рунный арбалет, стреляет только специальными стрелами изготовленными из специальных рун и лап занозы","Kusza runiczna, strzela tylko specjalnymi strzałami wykonanymi ze specjalnych Run i łap drzazgi","Rune számszeríj, lő csak speciális nyilak készült speciális rúnák és szilánk mancsok","Balestra runica, spara solo frecce speciali fatte di rune speciali e zampe di scheggia","Ballesta rúnica, dispara solo flechas especiales hechas de runas especiales y patas de astilla","Arbalète runique, ne tire que des flèches spéciales faites de runes spéciales et les pattes de l'écharde","符文弩，只射击由特殊符文和碎片爪子制成的特殊箭头","ルーンクロスボウ、特別なルーンと破片の足から作られた特別な矢だけを撃ちます","Besta Runa, dispara apenas flechas especiais feitas de runas especiais e lascas de patas","符文弩，只射击由特殊符文和碎片爪子制成的特殊箭头",
"STR_CraftBoltStack","Make Rune arrows","Make Rune arrows","Vytvořte Runové šípy","Runenpfeile machen","Сделать рунные стрелы","Zrób strzały runiczne","Készítsen Rúna nyilakat","Crea frecce runiche","Hacer flechas rúnicas","Faire des flèches runiques","制作符文箭","ルーンの矢を作る","Faça flechas rúnicas","制作符文箭",
"STR_CraftBoltStack_AP","Make advanced rune arrows","Make advanced rune arrows","Vytvořte pokročilé Runové šípy","Machen Sie fortgeschrittene Runenpfeile","Сделать продвинутые рунные стрелы","Twórz zaawansowane strzały runiczne","Készítsen fejlett rúna nyilakat","Crea frecce runiche avanzate","Hacer flechas rúnicas avanzadas","Faire des flèches runiques avancées","制作高级符文箭头","高度なルーンの矢を作る","Faça flechas rúnicas avançadas","制作高级符文箭头",
"STR_CraftMSFZ_Crossbow","Rune Crossbow","Rune Crossbow","Run kuši","Rune Armbrust","Рунный арбалет","Kusza runiczna","Rune Crossbow","Balestra runica","Ballesta rúnica","Arbalète runique","符文弩","ルーンクロスボウ","Crossbow Run","符文弩",
"STR_teleport_to_obelisk","Use a teleporter","Use a teleporter","Použít teleport","Teleport verwenden","Использовать телепорт","Użyj teleportu","Teleportáló használata","Usa il teletrasporto","Usar teletransportador","Utiliser le téléport","使用传送器","テレポーターを使う","Usar o teletransporte","使用传送器",
"STR_MSFZ_teleportation","Use a teleporter","Use a teleporter","Použít teleport","Teleport verwenden","Использовать телепорт","Użyj teleportu","Teleportáló használata","Usa il teletrasporto","Usar teletransportador","Utiliser le téléport","使用传送器","テレポーターを使う","Usar o teletransporte","使用传送器",
